scenario,strategy,annual_flow_kinzhal,annual_flow_cruise,annual_flow_shahed,capital_cost,total_cost,lives_saved,cost_per_life,pk_kinzhal,pk_cruise,pk_shahed
152,passive,152.33068044077075,1456.3488889568437,9673.123838204649,848682984.2421125,1372947387.7002823,323985.5781107611,4237.680565000063,0.5692039121683022,0.8050393656761814,0.9712064070235871
153,passive,69.6812005146372,2830.2051549684384,10953.29354537781,510598357.9836612,826014772.033809,327830.9076361432,2519.636656561363,0.5378520519047599,0.8797321956570314,0.9275165225158241
154,passive,198.3929349720007,2088.1680577710554,8653.759999858734,605970155.9683127,980301429.5190399,282475.36719733226,3470.3961596559984,0.246444088112134,0.7427304059350266,0.8722972697757905
155,passive,337.37995361746704,1141.280009502017,12700.729771287295,844036068.101928,1365429891.1862855,387504.93169164535,3523.6451965282804,0.4934110690915588,0.766223278502399,0.9104186025497659
156,passive,350.0048292457294,1818.283051111746,9180.078733496168,226619394.9608922,366610986.7769122,503298.6347269915,728.416414194678,0.6805149224739147,0.6247769133981473,0.9044930982152775
157,passive,347.52005497666596,3298.4393938856456,8123.601361550769,906304202.5817791,1466163467.985196,349854.21313338587,4190.784083615436,0.7790810632693079,0.6977190593613644,0.9119345411368721
158,passive,47.3745548657745,2177.9075023099354,16554.694189882277,857469579.1612715,1387161803.1711106,358312.4015371332,3871.375361891721,0.5912295771442694,0.7224611375202431,0.9584465096112615
159,passive,225.3649154483079,1831.6270395850804,8915.353201944741,448817069.15368813,726068784.3295592,282351.329296289,2571.508291245371,0.47622137399609865,0.8896041581511032,0.7384483791232201
160,passive,298.93648059378273,2848.980463136559,9860.472574273002,689151516.2760215,1114867143.05436,706982.2591253549,1576.9379339640302,0.45325524706268444,0.7045789777189168,0.8954617162101842
161,passive,34.38639870364187,2667.317427084875,8283.731490182816,817655836.6514311,1322753567.3652859,769617.6998189817,1718.715107093307,0.6986364180838324,0.9668707698481114,0.9222670698129802
162,passive,148.47581112976206,2847.9303668861876,10549.797389885023,897660672.298599,1452180493.726088,397150.35462977045,3656.5005590384844,0.7072056734748585,0.6885456367162206,0.8157723711716489
163,passive,284.7644012838592,1311.837032106548,13020.62649243229,650657428.9041507,1052593764.5603719,247283.13752106708,4256.6338130140275,0.42478113590588235,0.816116452722854,0.9323546029475475
164,passive,102.22728145194921,2392.5446117117003,6302.339914887621,649251984.7480017,1050320123.0256984,286077.14203012316,3671.4576899509943,0.7838877289964586,0.8785764439483175,0.972993552960739
165,passive,155.91889973515265,2627.4479626914012,19129.43955592352,610916541.1844379,988303388.7748895,574924.8025075046,1719.0133117660878,0.6810427021252332,0.8826997218271442,0.8649041363826298
166,passive,414.12697564209094,1862.675169434652,7686.754010090932,600374027.7652981,971248355.8269521,537199.8180845587,1807.9834041828944,0.20675540519640248,0.8845315113486546,0.7662766531022129
167,passive,174.41225607408867,1845.799837830922,13262.402781648023,776579179.6996008,1256302265.8727286,801936.771382155,1566.5851856468248,0.3819278067101274,0.681527196109697,0.9525138376113863
168,passive,162.31210420656865,1581.892562384725,10714.218839144858,506373955.37001044,819180792.0428169,295405.2498557258,2773.074589713284,0.29420515471367376,0.8065800807453497,0.9201502434790458
169,passive,88.79582613009985,2297.5549327271005,5828.302482625481,918774215.7248482,1486336692.0126035,213588.39134432786,6958.8833112960065,0.5630210841319259,0.8495961173073391,0.9224839268269239
170,passive,68.18262595152908,3312.448903406747,11946.114409885231,303793400.41758764,491458369.3184128,494437.87382372003,993.9739557524885,0.5221533722219377,0.8438648833629047,0.920435255779361
171,passive,228.849096608984,2279.2347035994917,6115.6887556753,584841602.6778727,946120949.192925,376179.7592718972,2515.076704350493,0.4128679638534773,0.8235799116433459,0.905057437821075
172,passive,277.0002387312435,3274.3161160859836,13194.041542249513,829405045.1599066,1341760717.7721753,405144.3427110318,3311.809092023242,0.466619460873342,0.7523812311613978,0.9600843696743243
173,passive,186.42468376332832,2619.358381523739,15901.399270652646,1605616220.8207169,2597467649.2348804,524053.1197312582,4956.496873001917,0.8425323377576397,0.9668482050394175,0.9341553882010433
174,passive,195.16377554084082,3327.148804486918,12089.283904327205,747967762.084404,1210016465.635711,420529.5445165428,2877.3637462899146,0.4376558534593026,0.897069945119759,0.8694989106192712
175,passive,223.81488312984118,1889.6386949343175,10556.91878757537,559817045.641074,905637752.4634522,406235.3081327822,2229.342783191645,0.4188673725046843,0.8320542814664912,0.7377833176510812
176,passive,108.64614575293443,1844.677226121117,10716.615829120452,753363116.3366433,1218744739.5187378,502674.55276544107,2424.52046321794,0.6952416134376825,0.7592750735569924,0.9882983676866717
177,passive,216.24382314939444,2174.0808442332855,17092.747521292873,502081335.7583899,812236454.767776,417103.40745237103,1947.3263470294837,0.4997713822090523,0.8973240716234262,0.8631744709716566
178,passive,197.35163443943202,2276.7058428924765,5636.596970533021,1251765698.4770236,2025029931.8438601,446759.62535928475,4532.705770391243,0.45354312555307996,0.8853569518887786,0.8722261766895081
179,passive,130.467987096816,1805.0493437581513,6585.196767616324,379702201.69603455,614258981.9780062,492112.80522874114,1248.2076781003286,0.3815961163278019,0.8119154747543873,0.9330631030449825
180,passive,207.93500605916492,3165.88169880554,6130.073889945041,530799515.50154334,858694968.2409546,724610.5797391617,1185.043376747355,0.5576743135470112,0.8341551119247693,0.8983367731315299
181,passive,154.71411035420377,2083.379052864103,6807.147862565111,765534482.7986716,1238434831.2244263,249602.05523690645,4961.637154986494,0.49732908194328823,0.8368533280713384,0.8663115965349364
182,passive,243.45617125616207,1850.6318582417534,11484.492180779867,610768762.2806971,988064321.1093237,316506.18390894,3121.7852014973378,0.5431995256297781,0.8426569998206508,0.8520834353787394
183,passive,187.62522408424653,1907.8568960879572,10671.821024670844,681106770.5122045,1101852845.7416728,583198.7719153353,1889.326416314251,0.5025378617053678,0.8329894267695976,0.8673404346958625
184,passive,106.02170120749261,1578.8918137700682,21090.781094908234,1275290581.3689964,2063087047.5303872,264702.2955195982,7793.990012367079,0.6388096862689178,0.8230488534346418,0.922384856360991
185,passive,246.34277317587322,914.7732454695328,9945.759513198731,1180166916.5747972,1909201804.733513,353134.41921004263,5406.44497074053,0.6198857954906121,0.8540522114083934,0.8568598416228258
186,passive,119.36711666218964,1739.3486562397284,8403.144896769076,941353515.5847245,1522864101.3448434,212464.3084172487,7167.623177226369,0.7014079566815828,0.8727230116656453,0.9284614515001681
187,passive,359.10579747550116,1867.7380167223655,6374.749371513015,620241135.8478554,1003388147.3033472,378077.4320434314,2653.92235098572,0.5085171401286037,0.8626992634510197,0.883633187782098
188,passive,150.3042463477632,1950.0240369164785,12098.117648949961,818756507.5373936,1324534165.3573022,931599.9558949983,1421.7842722897167,0.5688270638277241,0.82391205670779,0.9630668474517634
189,passive,212.69819194479743,2144.8765735700936,8062.290017898087,605429621.3349403,979426985.6729517,227623.2197351084,4302.843035138237,0.5585166853683965,0.9131700667395636,0.9339824062871737
190,passive,107.43274450834464,2678.030567977673,10580.232072349421,1060178409.1387216,1715091741.3798456,729328.2454432084,2351.604715840389,0.2695318047877207,0.9127211555443844,0.9219138728692836
191,passive,153.5781531288301,2012.2772956243948,7878.174858377524,430821823.51677465,696957177.3491405,432637.0090545116,1610.9513582119946,0.12267181091827846,0.9804034347159591,0.9520902012558327
192,passive,110.91795289732809,1754.2424969417073,15324.742371744673,976757031.6577613,1580137742.7520502,298212.17809151416,5298.702933141596,0.6156722807643458,0.8596834470878696,0.8887479340856018
193,passive,110.50487373707296,1404.2435721477348,11297.555267497733,604407442.6014439,977773367.4810306,264410.5586335021,3697.9361661434873,0.42001063072949457,0.9101492502345543,0.899932855591366
194,passive,200.84778317976588,1942.9858554701207,3715.6891064786573,876401433.4538063,1417788598.308838,379119.59581212816,3739.6869324882373,0.5123150008191371,0.7811693539032466,0.8345174877392983
195,passive,129.77619415103638,1977.6256795924594,13653.075017781723,884863376.8274919,1431477812.379913,335935.21106892184,4261.17228921926,0.48202152400931303,0.9207480100406263,0.8390777821407326
196,passive,200.8606139966564,1230.9691971533266,10706.285757156651,867113378.8663421,1402762952.0787978,290035.5745675836,4836.520327446688,0.4361218796588357,0.8504004023676316,0.9275744849353401
197,passive,131.18326373383235,3318.8199903648674,11281.486328642728,899226747.9494905,1454713995.0613985,814718.8797028145,1785.541039127552,0.39093504959536535,0.7646133828849512,0.9296293880725954
198,passive,164.50496826655157,2061.859648380396,6715.241434940851,725235610.0976391,1173241781.4880068,319271.32407972054,3674.748381708888,0.6025618564456757,0.9742744319066574,0.7766054315409227
199,passive,262.27849041456346,1307.118314520345,11272.227139889561,539794066.0943358,873245801.6725221,725962.3169578748,1202.8803441641912,0.47162454064124604,0.8759497361974758,0.9079776454475836
200,passive,324.0568043073016,1082.064625130984,10355.86799138155,515876378.1404249,834553229.9986866,375368.7006191815,2223.289338248146,0.4155690440339363,0.8003742971742267,0.9020311788205113
201,passive,89.69171239222383,1748.0276972214929,20926.70622759664,832781692.6082022,1347223251.3440745,362160.7244030859,3719.959566473065,0.35614665471604895,0.9618189658541277,0.8237833250828991
202,passive,273.878481421659,3042.7900366114386,5392.495601330788,919428583.1240103,1487395287.5399761,245554.16714636312,6057.300125773922,0.780475255555304,0.6408495995589358,0.9574101988791587
203,passive,310.57467685662124,1893.7212692172886,8596.801135985914,591334857.8531686,956625339.9915164,316182.55392723967,3025.547513958206,0.6093104846020875,0.8925757385485437,0.98161309911258
204,passive,146.6146556009048,2015.7842732089457,8343.971972443946,1421472026.542104,2299570442.3988466,331853.80409497424,6929.468380421897,0.3175737888526006,0.7910320882671316,0.8960074455407607
205,passive,54.91303090821589,493.7609973144109,7694.24281761083,669499628.0569489,1083075521.1004355,155371.63099886072,6970.8705130885655,0.6253664222149835,0.745595199700939,0.8446079291162117
206,passive,122.0117166145714,1480.6916065079029,8531.936851494824,829568528.2179232,1342025190.657345,300317.9594388825,4468.6811044028145,0.48752201560120684,0.7346863430570679,0.887237414101774
207,passive,175.0911830438222,1813.2597002892549,9167.815663305984,1022948334.2389929,1654863204.898565,476640.3359922902,3471.9327760068822,0.4347164230688622,0.7685736846229305,0.904803385003333
208,passive,242.07527831182222,1883.0456103167176,10990.389192634117,487244538.6812182,788234392.5523624,513382.06596598116,1535.3757850290667,0.6672707373425638,0.9343918932203401,0.9719907686422253
209,passive,321.16217482486536,1726.595034802734,9995.960486939048,609439076.4636459,985913236.7788033,484841.33075345086,2033.4760554482414,0.4224051752528221,0.8829013606493024,0.9383250664682691
210,passive,364.86470757959256,1006.454093903107,17840.7802492505,446703041.29767627,722648839.4545844,169000.15003313057,4276.024839699357,0.3748100351601373,0.868783687704936,0.9297523225204766
211,passive,163.37299302489862,1931.7700187375779,4188.815449565746,539982030.0334207,873549878.2287157,244994.20632424034,3565.5940249974983,0.7402773619444906,0.8478357002749687,0.907926590971228
212,passive,196.48502578051784,1940.5340118874328,8333.283712780814,163290423.89587188,264161253.47972372,483355.5140429293,546.51544423317,0.3232120060597194,0.8655350058494099,0.9428172573630521
213,passive,189.97285032746228,1275.5991540594887,6065.132706257345,965159077.9374474,1561375283.083799,210976.80614651862,7400.696368488293,0.6784696373510535,0.6902421911927682,0.8335315444865844
214,passive,201.27673214991765,2474.84739027589,8488.577534413398,810438021.0665358,1311077027.0832467,317282.3086567099,4132.209679871541,0.7873109180316632,0.7430529596529406,0.9513569954969624
215,passive,99.54121902102071,1733.128328690565,7213.007317028367,650575597.7451988,1052461383.11995,511999.6752590085,2055.589942684114,0.6311494160593241,0.8841629911577509,0.9413243423192428
216,passive,235.2831529073408,1391.0988533053749,6346.669605288533,678598916.2126305,1097795792.5507126,165587.2669109332,6629.711408554136,0.647254430084475,0.9304891145894301,0.8780781562487475
217,passive,144.73726861071955,2352.002267403335,9979.869418268767,869778705.5013586,1407074754.3758378,498279.96446241264,2823.8638009335,0.3852693825094193,0.9194765064250112,0.9570754070385694
218,passive,299.89204935454484,863.4920234857509,6321.869683245713,919321629.51413,1487222264.5360785,358288.37424068985,4150.908518000076,0.3428152051585581,0.7915985766846104,0.841857183740512
219,passive,265.9429213719173,1319.158745179869,12139.291116833585,594317001.044004,961449668.7215921,151017.53328707797,6366.477108945468,0.5886210041550346,0.8842645867253845,0.9901168103559257
220,passive,101.86640520579424,1506.4342737297948,14296.755244543338,1442979050.240026,2334363188.985653,298082.8452967627,7831.256396729667,0.37578805739262683,0.8690421599018521,0.9225283988392505
221,passive,104.3059810166319,2157.3835327462093,12215.976108192828,655143507.9737048,1059851068.7056428,262945.02279742114,4030.694543787491,0.7362358642585758,0.9112400853131406,0.7523878784465245
222,passive,344.5835200922762,1876.8440906595843,13678.999150395573,843358356.0624012,1364333530.1285553,671844.7721537882,2030.7273148152938,0.6357799044669762,0.9387964017340055,0.8072504537946378
223,passive,240.30831940499309,1259.9620717747455,11327.98480043674,1562436857.8692944,2527614718.6737022,186295.27780231857,13567.787377604933,0.4638685720397418,0.8710597837676437,0.935717995543206
224,passive,296.63202479058106,1070.1447755381,10501.21964866415,1150757650.8379598,1861625294.6381304,344562.6715660772,5402.864118091574,0.5782224812058019,0.5902884089413933,0.8738321845649103
225,passive,159.4452218631023,6332.699942411789,8349.80512660661,981737705.6716642,1588195172.326276,345150.5529348397,4601.456259657531,0.8265342007278497,0.9027813779993185,0.8740077120402214
226,passive,183.45237693480328,2321.1562888456756,9797.3821624684,241338967.75150415,390423410.71631986,414883.0639534042,941.044464423278,0.41028157520490044,0.909903200440123,0.8305135593728029
227,passive,250.15996064342585,1277.134352012254,5680.171308767785,746911176.13536,1208307185.5563934,188288.3540618857,6417.32300213986,0.6102991074561938,0.8323193367336338,0.8958226208658367
